id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012
2090	0.0	0.0	12.3348146561	0.0	10.5033762471	0.0	0.0	0.0	0.0	0.0	12.3127100207	0.0	0.0	0.0	0.0
2122	0.0	0.0	14.2403750094	0.0	14.5293288807	12.4244404913	0.0	0.0	14.2072702275	0.0	0.0	0.0	0.0	0.0	14.0493606611
2150	0.0	0.0	10.1266167037	0.0	14.2615286388	0.0	0.0	0.0	0.0	0.0	0.0	13.0336398082	0.0	0.0	0.0
2164	0.0	0.0	12.0336569037	0.0	12.756814087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2170	0.0	0.0	12.8616706212	0.0	0.0	13.5129531949	0.0	0.0	14.064742555	0.0	0.0	0.0	0.0	0.0	0.0
2180	0.0	0.0	0.0	0.0	0.0	0.0	15.0495670869	12.0578654018	0.0	0.0	0.0	0.0	0.0	11.3072800494	0.0
2185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6510806244	0.0	0.0	16.1078671548	0.0	0.0	0.0	0.0
2188	0.0	0.0	0.0	0.0	0.0	0.0	12.2862126562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2240	0.0	0.0	9.39385038894	0.0	12.8645226822	0.0	0.0	0.0	0.0	0.0	0.0	14.5081368629	0.0	0.0	0.0
2261	0.0	0.0	13.4120886311	0.0	13.3641385334	0.0	0.0	0.0	15.4160851147	0.0	0.0	0.0	0.0	0.0	0.0
2270	0.0	0.0	0.0	0.0	12.3420902387	0.0	12.0971812927	0.0	13.1855940875	0.0	0.0	15.7076096668	0.0	9.95466439014	0.0
2290	0.0	0.0	0.0	0.0	10.2793394869	0.0	0.0	0.0	12.7601972128	0.0	13.981550604	12.7898928433	0.0	0.0	0.0
4000	0.0	0.0	13.9964391784	0.0	13.1249472763	13.0396949272	0.0	15.7680404297	13.9901812128	0.0	0.0	0.0	15.5408607689	0.0	0.0
4001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4364660927	0.0	0.0
4003	0.0	0.0	12.40742296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9243513071	0.0	0.0	0.0	0.0	15.7063502747	0.0	0.0
4007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.3370742736	12.8977484441	0.0	0.0	0.0	12.4885487655	0.0	0.0
4009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3050434193	12.5339936385	0.0	0.0	0.0	0.0	0.0	0.0
4011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.8184124833	11.1638984864	0.0	0.0	0.0	10.7763247053	0.0	0.0
4012	0.0	0.0	14.1793424815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4644972366	0.0	0.0
4013	0.0	0.0	14.1864580074	0.0	0.0	0.0	0.0	12.7313185554	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.2704007778	0.0	0.0	0.0	0.0	12.5202264543	0.0	0.0
4017	0.0	0.0	0.0	0.0	13.5105761291	0.0	0.0	13.0378395512	0.0	0.0	0.0	0.0	13.4785812789	0.0	0.0
4019	0.0	0.0	0.0	0.0	0.0	15.4053849669	0.0	13.648215547	15.9650946537	0.0	0.0	0.0	0.0	0.0	0.0
4021	0.0	0.0	13.7504642919	0.0	0.0	0.0	0.0	13.6484551069	14.3391761612	0.0	0.0	0.0	0.0	0.0	0.0
4023	0.0	0.0	12.7619135174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3361964732	0.0	0.0	0.0	0.0	12.3495702971	0.0	0.0
